chr1	ENSG00000198892.6	ENST00000464117.1	chr1:201858573|201859715
isoform1_306	201858573:201858744!+,201859582:201859715!+,
>	250	2964
**	1
>	251	2965
>	252	2966
>	253	2967
**	1
>	254	2968
>	255	2969
>	256	2970
>	257	2971
>	258	2972
>	259	2973
>	260	2974
>	261	2975
>	262	2976
**	1
>	263	2977
>	264	2978
>	265	2979
>	266	2980
>	267	2981
>	268	2982
>	269	2983
>	270	2984
>	271	2985
>	272	2986
>	273	2987
**	2
>	274	2988
**	1
>	275	2989
**	2
>	276	2990
>	277	2991
>	278	2992
>	279	2993
>	280	2994
>	281	2995
**	1
>	282	2996
>	283	2997
**	2
>	284	2998
>	285	2999
>	286	3000
>	287	3001
**	1
>	288	3002
>	289	3003
>	290	3004
>	291	3005
>	292	3006
>	293	3007
>	294	3008
>	295	3009
>	296	3010
>	297	3011
>	298	3012
>	299	3013
>	300	3014
chr1	ENSG00000117425.9	ENST00000447098.2	chr1:45293515|45295205
isoform1_975	45295074:45295205!-,45294829:45294984!-,45294654:45294746!-,45294178:45294303!-,45293968:45294086!-,45293515:45293863!-,
>	1	11954
>	2	11955
**	1
>	3	11956
>	4	11957
>	5	11958
>	6	11959
>	7	11960
>	8	11961
**	1
>	9	11962
**	1
>	10	11963
>	11	11964
>	12	11965
>	13	11966
>	14	11967
>	15	11968
**	2
>	16	11969
>	17	11970
**	1
>	18	11971
>	19	11972
>	20	11973
>	21	11974
>	22	11975
>	23	11976
**	2
>	24	11977
>	25	11978
>	26	11979
**	2
>	27	11980
>	28	11981
>	29	11982
>	30	11983
>	31	11984
>	32	11985
**	2
>	33	11986
>	34	11987
>	35	11988
>	36	11989
**	2
>	37	11990
>	38	11991
>	39	11992
>	40	11993
>	41	11994
**	1
>	42	11995
**	1
>	43	11996
>	44	11997
>	45	11998
>	46	11999
**	1
>	47	12000
>	48	12001
>	49	12002
>	50	12003
>	51	12004
>	52	12005
**	1
>	53	12006
>	54	12007
>	55	12008
>	56	12009
**	1
>	57	12010
>	58	12011
>	59	12012
>	60	12013
>	61	12014
>	62	12015
>	63	12016
>	64	12017
>	65	12018
**	2
>	66	12019
**	2
>	67	12020
>	68	12021
>	69	12022
>	70	12023
>	71	12024
>	72	12025
>	73	12026
>	74	12027
>	75	12028
**	1
>	76	12029
**	1
>	77	12030
>	78	12031
**	1
>	79	12032
>	80	12033
>	81	12034
**	2
>	82	12035
>	83	12036
>	84	12037
>	85	12038
>	86	12039
>	87	12040
**	1
>	88	12041
**	2
>	89	12042
**	1
>	90	12043
>	91	12044
>	92	12045
>	93	12046
>	94	12047
>	95	12048
**	1
>	96	12049
>	97	12050
>	98	12051
>	99	12052
>	100	12053
>	101	12054
>	102	12055
>	103	12056
>	104	12057
>	105	12058
>	106	12059
>	107	12060
**	2
>	108	12061
>	109	12062
>	110	12063
>	111	12064
>	112	12065
>	113	12066
>	114	12067
>	115	12068
**	1
>	116	12069
>	117	12070
>	118	12071
>	119	12072
>	120	12073
>	121	12074
**	1
>	122	12075
>	123	12076
>	124	12077
>	125	12078
>	126	12079
>	127	12080
>	128	12081
>	129	12082
**	1
>	130	12083
>	131	12084
>	132	12085
>	133	12086
>	134	12087
**	2
>	135	12088
>	136	12089
**	2
>	137	12090
>	138	12091
>	139	12092
>	140	12093
>	141	12094
**	2
>	142	12095
>	143	12096
>	144	12097
>	145	12098
>	146	12099
>	147	12100
>	148	12101
>	149	12102
>	150	12103
**	2
>	151	12104
>	152	12105
>	153	12106
>	154	12107
**	2
>	155	12108
>	156	12109
>	157	12110
>	158	12111
>	159	12112
>	160	12113
>	161	12114
>	162	12115
>	163	12116
**	1
>	164	12117
>	165	12118
**	2
>	166	12119
>	167	12120
>	168	12121
>	169	12122
>	170	12123
>	171	12124
>	172	12125
**	2
>	173	12126
>	174	12127
>	175	12128
>	176	12129
**	1
>	177	12130
>	178	12131
**	1
>	179	12132
>	180	12133
>	181	12134
>	182	12135
>	183	12136
>	184	12137
>	185	12138
**	1
>	186	12139
**	2
>	187	12140
>	188	12141
**	1
>	189	12142
>	190	12143
>	191	12144
**	1
>	192	12145
>	193	12146
>	194	12147
**	2
>	195	12148
**	1
>	196	12149
>	197	12150
>	198	12151
>	199	12152
>	200	12153
>	201	12154
>	202	12155
>	203	12156
>	204	12157
>	205	12158
>	206	12159
>	207	12160
>	208	12161
>	209	12162
>	210	12163
>	211	12164
**	1
>	212	12165
>	213	12166
>	214	12167
>	215	12168
>	216	12169
**	1
>	217	12170
>	218	12171
>	219	12172
>	220	12173
>	221	12174
>	222	12175
>	223	12176
**	1
>	224	12177
**	1
>	225	12178
>	226	12179
>	227	12180
**	1
>	228	12181
**	1
>	229	12182
>	230	12183
>	231	12184
>	232	12185
>	233	12186
>	234	12187
**	2
>	235	12188
>	236	12189
**	2
>	237	12190
>	238	12191
>	239	12192
>	240	12193
>	241	12194
**	1
>	242	12195
>	243	12196
>	244	12197
**	1
>	245	12198
>	246	12199
>	247	12200
**	1
>	248	12201
>	249	12202
>	250	12203
>	251	12204
>	252	12205
>	253	12206
**	1
>	254	12207
**	1
>	255	12208
**	1
>	256	12209
**	2
>	257	12210
>	258	12211
>	259	12212
**	1
>	260	12213
**	2
>	261	12214
>	262	12215
>	263	12216
>	264	12217
>	265	12218
>	266	12219
>	267	12220
>	268	12221
>	269	12222
**	1
>	270	12223
>	271	12224
>	272	12225
**	1
>	273	12226
**	1
>	274	12227
>	275	12228
**	2
>	276	12229
**	2
>	277	12230
**	2
>	278	12231
**	2
>	279	12232
>	280	12233
>	281	12234
>	282	12235
>	283	12236
>	284	12237
>	285	12238
>	286	12239
>	287	12240
>	288	12241
**	1
>	289	12242
>	290	12243
>	291	12244
**	1
>	292	12245
>	293	12246
>	294	12247
>	295	12248
>	296	12249
**	2
>	297	12250
>	298	12251
>	299	12252
**	1
>	300	12253
>	301	12254
>	302	12255
**	2
>	303	12256
>	304	12257
>	305	12258
**	2
>	306	12259
>	307	12260
>	308	12261
>	309	12262
>	310	12263
>	311	12264
>	312	12265
>	313	12266
>	314	12267
>	315	12268
>	316	12269
>	317	12270
>	318	12271
>	319	12272
>	320	12273
**	1
>	321	12274
>	322	12275
>	323	12276
>	324	12277
>	325	12278
>	326	12279
>	327	12280
>	328	12281
>	329	12282
>	330	12283
>	331	12284
>	332	12285
**	2
>	333	12286
>	334	12287
>	335	12288
>	336	12289
>	337	12290
**	1
>	338	12291
>	339	12292
>	340	12293
**	1
>	341	12294
**	2
>	342	12295
**	1
>	343	12296
>	344	12297
**	2
>	345	12298
>	346	12299
>	347	12300
**	2
>	348	12301
>	349	12302
**	1
>	350	12303
>	351	12304
**	1
>	352	12305
>	353	12306
>	354	12307
>	355	12308
>	356	12309
>	357	12310
>	358	12311
>	359	12312
>	360	12313
>	361	12314
>	362	12315
**	1
>	363	12316
>	364	12317
>	365	12318
>	366	12319
>	367	12320
>	368	12321
>	369	12322
>	370	12323
>	371	12324
>	372	12325
>	373	12326
**	2
>	374	12327
**	1
>	375	12328
>	376	12329
**	2
>	377	12330
>	378	12331
>	379	12332
>	380	12333
>	381	12334
>	382	12335
>	383	12336
**	2
>	384	12337
>	385	12338
>	386	12339
>	387	12340
>	388	12341
>	389	12342
**	2
>	390	12343
**	1
>	391	12344
>	392	12345
>	393	12346
>	394	12347
>	395	12348
**	1
>	396	12349
>	397	12350
**	1
>	398	12351
>	399	12352
>	400	12353
>	401	12354
**	2
>	402	12355
>	403	12356
>	404	12357
**	2
>	405	12358
**	2
>	406	12359
>	407	12360
**	2
>	408	12361
>	409	12362
**	2
>	410	12363
>	411	12364
>	412	12365
>	413	12366
>	414	12367
>	415	12368
>	416	12369
>	417	12370
**	2
>	418	12371
>	419	12372
**	2
>	420	12373
>	421	12374
>	422	12375
>	423	12376
>	424	12377
>	425	12378
>	426	12379
**	1
>	427	12380
**	2
>	428	12381
**	1
>	429	12382
>	430	12383
>	431	12384
>	432	12385
>	433	12386
>	434	12387
>	435	12388
**	2
>	436	12389
>	437	12390
>	438	12391
>	439	12392
**	2
>	440	12393
**	2
>	441	12394
>	442	12395
>	443	12396
**	2
>	444	12397
>	445	12398
**	2
>	446	12399
>	447	12400
>	448	12401
**	2
>	449	12402
>	450	12403
>	451	12404
>	452	12405
>	453	12406
>	454	12407
**	2
>	455	12408
>	456	12409
>	457	12410
**	2
>	458	12411
**	1
>	459	12412
>	460	12413
>	461	12414
**	2
>	462	12415
>	463	12416
**	1
>	464	12417
>	465	12418
>	466	12419
>	467	12420
**	2
>	468	12421
>	469	12422
**	2
>	470	12423
>	471	12424
>	472	12425
>	473	12426
>	474	12427
>	475	12428
**	1
>	476	12429
>	477	12430
>	478	12431
>	479	12432
>	480	12433
>	481	12434
>	482	12435
**	2
>	483	12436
>	484	12437
>	485	12438
>	486	12439
**	1
>	487	12440
>	488	12441
>	489	12442
>	490	12443
**	1
>	491	12444
>	492	12445
>	493	12446
>	494	12447
>	495	12448
>	496	12449
>	497	12450
**	2
>	498	12451
>	499	12452
**	1
>	500	12453
>	501	12454
>	502	12455
>	503	12456
>	504	12457
>	505	12458
>	506	12459
>	507	12460
>	508	12461
>	509	12462
>	510	12463
>	511	12464
>	512	12465
>	513	12466
>	514	12467
>	515	12468
>	516	12469
>	517	12470
>	518	12471
>	519	12472
**	1
>	520	12473
>	521	12474
>	522	12475
>	523	12476
>	524	12477
>	525	12478
>	526	12479
>	527	12480
>	528	12481
**	2
>	529	12482
>	530	12483
**	1
>	531	12484
**	1
>	532	12485
**	2
>	533	12486
>	534	12487
**	2
>	535	12488
**	1
>	536	12489
**	2
>	537	12490
>	538	12491
>	539	12492
>	540	12493
>	541	12494
**	2
>	542	12495
**	2
>	543	12496
>	544	12497
>	545	12498
**	1
>	546	12499
>	547	12500
>	548	12501
>	549	12502
**	2
>	550	12503
>	551	12504
>	552	12505
**	1
>	553	12506
**	2
>	554	12507
>	555	12508
>	556	12509
>	557	12510
**	2
>	558	12511
**	2
>	559	12512
>	560	12513
>	561	12514
**	1
>	562	12515
>	563	12516
>	564	12517
>	565	12518
>	566	12519
>	567	12520
>	568	12521
**	1
>	569	12522
>	570	12523
**	2
>	571	12524
**	2
>	572	12525
>	573	12526
>	574	12527
>	575	12528
>	576	12529
>	577	12530
>	578	12531
>	579	12532
**	1
>	580	12533
**	2
>	581	12534
>	582	12535
>	583	12536
**	2
>	584	12537
>	585	12538
>	586	12539
>	587	12540
>	588	12541
>	589	12542
>	590	12543
>	591	12544
>	592	12545
>	593	12546
>	594	12547
>	595	12548
**	1
>	596	12549
**	2
>	597	12550
>	598	12551
**	1
>	599	12552
>	600	12553
>	601	12554
**	1
>	602	12555
>	603	12556
>	604	12557
>	605	12558
>	606	12559
>	607	12560
>	608	12561
**	1
>	609	12562
**	2
>	610	12563
>	611	12564
**	1
>	612	12565
>	613	12566
>	614	12567
>	615	12568
>	616	12569
>	617	12570
>	618	12571
>	619	12572
**	2
>	620	12573
>	621	12574
>	622	12575
>	623	12576
>	624	12577
>	625	12578
>	626	12579
>	627	12580
>	628	12581
>	629	12582
**	1
>	630	12583
>	631	12584
**	1
>	632	12585
>	633	12586
**	1
>	634	12587
>	635	12588
>	636	12589
>	637	12590
>	638	12591
**	2
>	639	12592
>	640	12593
>	641	12594
>	642	12595
>	643	12596
**	2
>	644	12597
**	1
>	645	12598
>	646	12599
**	2
>	647	12600
>	648	12601
>	649	12602
>	650	12603
**	1
>	651	12604
**	1
>	652	12605
>	653	12606
>	654	12607
>	655	12608
>	656	12609
>	657	12610
**	2
>	658	12611
>	659	12612
>	660	12613
**	1
>	661	12614
>	662	12615
>	663	12616
>	664	12617
>	665	12618
>	666	12619
>	667	12620
>	668	12621
**	2
>	669	12622
**	1
>	670	12623
**	2
>	671	12624
>	672	12625
**	1
>	673	12626
>	674	12627
>	675	12628
>	676	12629
>	677	12630
>	678	12631
>	679	12632
>	680	12633
>	681	12634
>	682	12635
>	683	12636
>	684	12637
>	685	12638
>	686	12639
>	687	12640
**	2
>	688	12641
>	689	12642
>	690	12643
>	691	12644
>	692	12645
>	693	12646
**	1
>	694	12647
>	695	12648
>	696	12649
>	697	12650
**	2
>	698	12651
>	699	12652
**	2
>	700	12653
**	1
>	701	12654
**	1
>	702	12655
>	703	12656
**	2
>	704	12657
>	705	12658
**	1
>	706	12659
>	707	12660
>	708	12661
>	709	12662
>	710	12663
**	1
>	711	12664
>	712	12665
>	713	12666
**	1
>	714	12667
>	715	12668
>	716	12669
>	717	12670
>	718	12671
>	719	12672
>	720	12673
>	721	12674
>	722	12675
**	2
>	723	12676
>	724	12677
>	725	12678
**	1
>	726	12679
>	727	12680
>	728	12681
>	729	12682
>	730	12683
>	731	12684
>	732	12685
>	733	12686
**	2
>	734	12687
>	735	12688
**	2
>	736	12689
>	737	12690
>	738	12691
>	739	12692
**	2
>	740	12693
>	741	12694
**	1
>	742	12695
>	743	12696
>	744	12697
**	2
>	745	12698
>	746	12699
>	747	12700
**	1
>	748	12701
**	2
>	749	12702
>	750	12703
**	2
>	751	12704
>	752	12705
>	753	12706
>	754	12707
>	755	12708
>	756	12709
>	757	12710
>	758	12711
>	759	12712
>	760	12713
>	761	12714
>	762	12715
>	763	12716
>	764	12717
**	1
>	765	12718
**	1
>	766	12719
**	1
>	767	12720
**	2
>	768	12721
>	769	12722
>	770	12723
>	771	12724
**	1
>	772	12725
>	773	12726
>	774	12727
>	775	12728
>	776	12729
**	1
>	777	12730
>	778	12731
**	2
>	779	12732
>	780	12733
>	781	12734
>	782	12735
>	783	12736
>	784	12737
>	785	12738
>	786	12739
**	1
>	787	12740
**	2
>	788	12741
>	789	12742
>	790	12743
>	791	12744
>	792	12745
>	793	12746
>	794	12747
**	1
>	795	12748
>	796	12749
>	797	12750
>	798	12751
>	799	12752
>	800	12753
>	801	12754
>	802	12755
>	803	12756
>	804	12757
>	805	12758
>	806	12759
**	2
>	807	12760
>	808	12761
>	809	12762
>	810	12763
>	811	12764
>	812	12765
>	813	12766
>	814	12767
>	815	12768
>	816	12769
>	817	12770
>	818	12771
>	819	12772
>	820	12773
**	1
>	821	12774
**	2
>	822	12775
>	823	12776
**	1
>	824	12777
>	825	12778
>	826	12779
**	2
>	827	12780
>	828	12781
>	829	12782
>	830	12783
>	831	12784
**	2
>	832	12785
>	833	12786
>	834	12787
**	1
>	835	12788
>	836	12789
>	837	12790
>	838	12791
>	839	12792
>	840	12793
>	841	12794
>	842	12795
>	843	12796
>	844	12797
**	1
>	845	12798
>	846	12799
>	847	12800
>	848	12801
>	849	12802
>	850	12803
>	851	12804
**	1
>	852	12805
>	853	12806
>	854	12807
>	855	12808
>	856	12809
>	857	12810
>	858	12811
>	859	12812
>	860	12813
**	2
>	861	12814
>	862	12815
>	863	12816
>	864	12817
**	2
>	865	12818
>	866	12819
>	867	12820
>	868	12821
**	2
>	869	12822
**	1
>	870	12823
>	871	12824
>	872	12825
>	873	12826
>	874	12827
>	875	12828
>	876	12829
>	877	12830
>	878	12831
>	879	12832
>	880	12833
>	881	12834
>	882	12835
>	883	12836
>	884	12837
**	1
>	885	12838
>	886	12839
**	1
>	887	12840
**	1
>	888	12841
>	889	12842
**	1
>	890	12843
>	891	12844
**	2
>	892	12845
**	1
>	893	12846
>	894	12847
>	895	12848
**	1
>	896	12849
>	897	12850
>	898	12851
>	899	12852
**	1
>	900	12853
>	901	12854
**	2
>	902	12855
>	903	12856
>	904	12857
>	905	12858
**	1
>	906	12859
**	2
>	907	12860
>	908	12861
>	909	12862
>	910	12863
>	911	12864
>	912	12865
>	913	12866
**	2
>	914	12867
>	915	12868
>	916	12869
>	917	12870
>	918	12871
>	919	12872
>	920	12873
>	921	12874
>	922	12875
>	923	12876
>	924	12877
**	2
>	925	12878
>	926	12879
**	2
>	927	12880
>	928	12881
>	929	12882
>	930	12883
>	931	12884
**	2
>	932	12885
>	933	12886
>	934	12887
>	935	12888
**	2
>	936	12889
>	937	12890
>	938	12891
>	939	12892
>	940	12893
>	941	12894
>	942	12895
>	943	12896
**	1
>	944	12897
>	945	12898
>	946	12899
>	947	12900
**	1
>	948	12901
>	949	12902
>	950	12903
>	951	12904
>	952	12905
>	953	12906
**	2
>	954	12907
>	955	12908
**	2
>	956	12909
**	2
>	957	12910
>	958	12911
**	1
>	959	12912
>	960	12913
>	961	12914
>	962	12915
**	2
>	963	12916
>	964	12917
>	965	12918
>	966	12919
>	967	12920
>	968	12921
**	1
>	969	12922
>	970	12923
>	971	12924
>	972	12925
>	973	12926
**	2
>	974	12927
>	975	12928
>	976	12929
>	977	12930
**	2
>	978	12931
**	2
>	979	12932
>	980	12933
**	1
>	981	12934
>	982	12935
>	983	12936
**	2
>	984	12937
>	985	12938
>	986	12939
>	987	12940
>	988	12941
**	2
>	989	12942
>	990	12943
**	2
>	991	12944
**	2
>	992	12945
>	993	12946
>	994	12947
>	995	12948
>	996	12949
**	1
>	997	12950
>	998	12951
>	999	12952
>	1000	12953
>	1001	12954
**	2
>	1002	12955
>	1003	12956
**	2
>	1004	12957
>	1005	12958
**	1
>	1006	12959
>	1007	12960
>	1008	12961
>	1009	12962
>	1010	12963
>	1011	12964
>	1012	12965
>	1013	12966
>	1014	12967
>	1015	12968
>	1016	12969
**	1
>	1017	12970
>	1018	12971
>	1019	12972
**	2
>	1020	12973
>	1021	12974
>	1022	12975
**	1
>	1023	12976
**	2
>	1024	12977
>	1025	12978
>	1026	12979
>	1027	12980
>	1028	12981
>	1029	12982
**	2
>	1030	12983
>	1031	12984
>	1032	12985
**	2
>	1033	12986
>	1034	12987
>	1035	12988
>	1036	12989
**	2
>	1037	12990
>	1038	12991
>	1039	12992
>	1040	12993
>	1041	12994
>	1042	12995
>	1043	12996
>	1044	12997
>	1045	12998
>	1046	12999
>	1047	13000
**	1
>	1048	13001
>	1049	13002
>	1050	13003
>	1051	13004
>	1052	13005
>	1053	13006
**	2
>	1054	13007
>	1055	13008
>	1056	13009
>	1057	13010
>	1058	13011
**	2
>	1059	13012
>	1060	13013
>	1061	13014
>	1062	13015
>	1063	13016
**	1
>	1064	13017
>	1065	13018
>	1066	13019
>	1067	13020
>	1068	13021
>	1069	13022
>	1070	13023
>	1071	13024
>	1072	13025
**	2
>	1073	13026
>	1074	13027
>	1075	13028
>	1076	13029
>	1077	13030
**	2
>	1078	13031
>	1079	13032
>	1080	13033
**	2
>	1081	13034
>	1082	13035
>	1083	13036
>	1084	13037
>	1085	13038
>	1086	13039
>	1087	13040
>	1088	13041
>	1089	13042
**	2
>	1090	13043
>	1091	13044
>	1092	13045
>	1093	13046
>	1094	13047
**	1
>	1095	13048
>	1096	13049
>	1097	13050
>	1098	13051
>	1099	13052
>	1100	13053
>	1101	13054
>	1102	13055
**	1
>	1103	13056
>	1104	13057
>	1105	13058
>	1106	13059
>	1107	13060
**	1
>	1108	13061
>	1109	13062
**	2
>	1110	13063
>	1111	13064
**	2
>	1112	13065
**	1
>	1113	13066
**	2
>	1114	13067
**	2
>	1115	13068
>	1116	13069
>	1117	13070
>	1118	13071
**	2
>	1119	13072
>	1120	13073
**	2
>	1121	13074
>	1122	13075
**	1
>	1123	13076
>	1124	13077
>	1125	13078
>	1126	13079
>	1127	13080
>	1128	13081
>	1129	13082
>	1130	13083
>	1131	13084
>	1132	13085
>	1133	13086
>	1134	13087
**	1
>	1135	13088
>	1136	13089
>	1137	13090
>	1138	13091
>	1139	13092
>	1140	13093
>	1141	13094
**	1
>	1142	13095
**	2
>	1143	13096
>	1144	13097
>	1145	13098
>	1146	13099
>	1147	13100
>	1148	13101
>	1149	13102
>	1150	13103
**	1
>	1151	13104
>	1152	13105
>	1153	13106
**	2
>	1154	13107
>	1155	13108
>	1156	13109
>	1157	13110
>	1158	13111
**	2
>	1159	13112
>	1160	13113
>	1161	13114
**	2
>	1162	13115
**	2
>	1163	13116
>	1164	13117
>	1165	13118
**	2
>	1166	13119
**	1
>	1167	13120
**	2
>	1168	13121
>	1169	13122
>	1170	13123
**	2
>	1171	13124
>	1172	13125
>	1173	13126
>	1174	13127
>	1175	13128
>	1176	13129
>	1177	13130
>	1178	13131
>	1179	13132
>	1180	13133
>	1181	13134
>	1182	13135
>	1183	13136
>	1184	13137
>	1185	13138
**	2
>	1186	13139
>	1187	13140
>	1188	13141
>	1189	13142
>	1190	13143
>	1191	13144
>	1192	13145
chr1	ENSG00000116406.14	ENST00000318130.8	chr1:184686674|184695523
isoform1_633	184695389:184695523!-,184692885:184692990!-,184690423:184690520!-,184688577:184688702!-,184688296:184688379!-,184686674:184686757!-,
>	1	15213
>	2	15214
**	2
>	3	15215
>	4	15216
**	2
>	5	15217
**	2
>	6	15218
>	7	15219
>	8	15220
>	9	15221
>	10	15222
**	2
>	11	15223
>	12	15224
>	13	15225
>	14	15226
>	15	15227
**	2
>	16	15228
>	17	15229
>	18	15230
>	19	15231
**	2
>	20	15232
>	21	15233
**	2
>	22	15234
**	1
>	23	15235
>	24	15236
**	1
>	25	15237
>	26	15238
>	27	15239
**	2
>	28	15240
**	1
>	29	15241
**	1
>	30	15242
>	31	15243
**	1
>	32	15244
>	33	15245
**	1
>	34	15246
>	35	15247
**	1
>	36	15248
**	1
>	37	15249
chr1	ENSG00000135773.8	ENST00000366666.2	chr1:230914719|230921763
isoform1_565	230914719:230914879!+,230915925:230916082!+,230916246:230916454!+,230921727:230921763!+,
>	1	16204
**	2
