ENSG00000170581.9	62	9	0.8750024194057751	0.8800672571245167
ENSG00000206796.1	16	6	0.7301072898998751	0.7292487471014238
ENSG00000224933.2	1012	412	0.7122735239046027	0.7105478325421742
ENSG00000263171.1	19	25	0.4527344439360089	0.43142857797558637
ENSG00000264413.1	513	257	0.6713700341163014	0.6666151779299458
ENSG00000266019.1	44	88	0.3359021092750677	0.33123858107352167
ENSG00000248652.2	15	33	0.29658396481866184	0.3025034549674632
ENSG00000141380.9	112	314	0.2732194027917261	0.2622822314763951
ENSG00000266297.1	73	63	0.5406824960176915	0.537198617549452
ENSG00000212136.1	197	229	0.47003431319664585	0.46335068311786526
ENSG00000227962.1	127	16	0.8793631812329398	0.8900594265549744
ENSG00000204393.3	11	39	0.2124660451243216	0.21314273198958714
ENSG00000201176.1	24	72	0.25501120001048866	0.25423615861700827
ENSG00000226650.4	73	61	0.5442603669386507	0.5434955813694039
ENSG00000235886.1	4	42	0.07879165171527362	0.08237053695953925
ENSG00000257613.1	164	70	0.7013390899246552	0.6999357065417978
ENSG00000226783.1	537	151	0.7779263605095906	0.7802163352822591
ENSG00000238543.1	60	46	0.5667497289398017	0.5644139806274215
ENSG00000270237.1	223	310	0.4202118521598509	0.41824384751382876
ENSG00000200118.1	65	246	0.19963786260376368	0.20776901527958203
ENSG00000230268.3	58	38	0.6139527731008672	0.607501717069346
ENSG00000239542.2	0	17	0.016015263590788892	0.025667532471354906
ENSG00000229434.1	30	11	0.7216805660687008	0.7286435916085745
ENSG00000263053.3	206	151	0.5904551753409258	0.5773138262306894
ENSG00000168675.14	2	92	0.015022216155050283	0.0236751315733928
ENSG00000234698.1	159	211	0.4148207408959417	0.42875240322273256
ENSG00000146007.6	12	139	0.07226485734490429	0.07886118905060824
ENSG00000219665.4	312	55	0.8569242968943072	0.849728806181478
ENSG00000220773.1	141	132	0.526419532097735	0.515116458487564
ENSG00000273170.1	10	116	0.08310468144457661	0.07840865984434821
ENSG00000220997.1	2	30	0.06429326674839668	0.05845846135926919
ENSG00000223845.1	8	0	0.9916229542971695	0.9904586159976174
ENSG00000167964.8	105	51	0.6721473260972215	0.6722200194183225
ENSG00000140839.7	46	401	0.10764420237854211	0.10356323808194655
ENSG00000248015.2	1255	1602	0.42295194692962074	0.4393989163023353
ENSG00000254256.1	8	160	0.04872540597292796	0.04757981083952386
ENSG00000270354.1	48	30	0.6078604071996947	0.6115660446755051
ENSG00000271558.1	222	227	0.5093683213826362	0.4951217753087189
ENSG00000256257.1	3	27	0.09998268477026952	0.10681280358878256
ENSG00000249725.1	1	12	0.055830123139778864	0.06429028890976725
ENSG00000165152.4	233	118	0.6527970687535652	0.6635906745870038
ENSG00000224961.1	35	40	0.4627681566698069	0.47071384032529834
ENSG00000149428.14	101	140	0.4245735060713795	0.4180601170967546
ENSG00000255686.1	3	90	0.027196231471603383	0.034179151590198055
ENSG00000035141.3	209	11	0.9412625229538136	0.9493392924893806
ENSG00000248196.1	20	28	0.4472862621113218	0.42471102466059724
ENSG00000122335.9	203	383	0.3456761485714223	0.3465832776022557
ENSG00000273472.1	137	43	0.7674286704921008	0.7610798373461426
ENSG00000237189.1	45	24	0.6484997182373111	0.6502571928374763
ENSG00000134545.9	111	146	0.43621554932243184	0.4316396529625262
ENSG00000213383.2	536	51	0.9133550122513783	0.9138838817728245
ENSG00000104856.9	201	9	0.9499200642295225	0.95525153382814
ENSG00000103148.11	891	17	0.9786297977271402	0.9810628439009681
ENSG00000238954.1	9	240	0.03703524966083073	0.03635615575218665
ENSG00000267221.1	22	262	0.0780254394461971	0.07827631181616135
ENSG00000258312.1	87	79	0.49696712679103716	0.5211531873486721
ENSG00000235265.1	397	102	0.7676702214050786	0.7953842341794133
ENSG00000154719.9	102	97	0.5163316596081485	0.5131265356811293
ENSG00000031698.8	23	31	0.4064899275428536	0.42555304610173156
ENSG00000235922.1	72	65	0.5298053542578347	0.5276584829687102
ENSG00000100429.13	95	18	0.8325669254756238	0.8367711231837284
ENSG00000201142.1	1	89	0.0014394254459719757	0.007459536755628488
ENSG00000162946.16	88	141	0.3883558808279951	0.3833681401758234
ENSG00000239620.1	38	12	0.7596648136682832	0.7546690524773058
ENSG00000120802.9	21	33	0.3782189193670342	0.3805959241312818
ENSG00000250745.1	240	30	0.8842482044281681	0.8897515522332222
ENSG00000242635.2	90	54	0.6258395330017974	0.6237434383635285
ENSG00000182923.12	17	74	0.18706239482886064	0.18418645088797936
ENSG00000252727.1	31	143	0.17225514926181995	0.1757370315954308
ENSG00000250125.1	30	95	0.2437251009505636	0.23863412340083828
ENSG00000145861.7	194	222	0.45692918400307586	0.4659439026475845
ENSG00000238407.1	57	54	0.5235826463669405	0.5161401268050625
ENSG00000221093.1	8	72	0.08636804033753437	0.10070823728773709
ENSG00000221401.1	28	131	0.1791521420972919	0.1789898967100475
ENSG00000174370.5	59	61	0.4795500342387957	0.4883016481029123
ENSG00000253250.2	3028	1892	0.6122119656381417	0.6153628317386534
ENSG00000271661.1	44	15	0.7417493823443939	0.751386215317279
ENSG00000236597.1	42	7	0.8629077269915343	0.8618451578806597
ENSG00000099194.5	423	511	0.4674929026559141	0.45309940180298885
ENSG00000257094.1	22	57	0.2768187700466527	0.2769496194781403
ENSG00000273044.1	152	29	0.840086398894023	0.8376638882567249
ENSG00000223875.1	405	607	0.37777319148969124	0.39970588854796824
ENSG00000162989.3	210	0	0.9955914825776601	0.9985099644165784
ENSG00000140511.7	63	81	0.4404996736262695	0.4403645151427068
ENSG00000157613.6	24	7	0.7939378739777404	0.7886978358872591
ENSG00000137133.6	230	533	0.3107664825267309	0.3015905702958512
ENSG00000211666.2	45	348	0.11985540732317906	0.1148872241106118
ENSG00000233452.2	257	90	0.7523023480309521	0.7402140160037601
ENSG00000223409.1	214	218	0.5114439063654478	0.49612800125562856
ENSG00000130176.3	62	18	0.7687253824031224	0.7760594668836358
ENSG00000225708.2	358	96	0.7848551918662978	0.7890685545465064
ENSG00000207805.1	9	62	0.13643815285767613	0.12924744969553892
ENSG00000227258.1	54	14	0.7784207994187491	0.78758363361899
ENSG00000273081.1	28	9	0.7581756074907207	0.7562787717496022
ENSG00000271652.1	63	113	0.3651240913529005	0.36036612058465417
ENSG00000267226.1	40	8	0.8320349580343596	0.8272907640916243
ENSG00000262231.1	178	303	0.3588160828701696	0.36940903333408887
ENSG00000267992.1	66	158	0.2998566959948277	0.29472964153513365
ENSG00000235702.1	60	89	0.41141048163054916	0.40220948947850715
ENSG00000211573.2	12	200	0.06891288854746969	0.05543067040774826
ENSG00000267040.2	136	108	0.5558392856237956	0.5571234436838632
ENSG00000263424.1	96	62	0.6036520563047143	0.6053719233298699
ENSG00000254845.1	53	94	0.3679941083373953	0.36210620495483625
ENSG00000104852.10	468	347	0.5895436226294057	0.5740225311977036
ENSG00000179813.2	201	269	0.4254177103325104	0.42813666569033276
ENSG00000253752.1	133	73	0.6385504109708475	0.6465891034557248
ENSG00000152990.9	17	0	0.9784943109407789	0.9767947455439681
ENSG00000205534.5	35	78	0.3180591248431341	0.30549534197468575
ENSG00000092020.6	49	17	0.7384229484598974	0.7483357454458621
ENSG00000137312.10	170	35	0.8287544543895099	0.8296939279487429
ENSG00000141744.3	456	6	0.989346944851522	0.9877082832666471
ENSG00000108231.7	91	22	0.7798215359965299	0.8064003712013789
ENSG00000242009.1	15	53	0.21222086669284235	0.22569027933515778
ENSG00000239265.1	77	3	0.9365328051156795	0.9583067416682441
ENSG00000154975.9	67	16	0.8076160757354032	0.8035799495694341
ENSG00000267642.1	30	194	0.12017302627135722	0.13357282498710224
ENSG00000166913.8	493	155	0.7532520067753435	0.7607249015741392
ENSG00000205622.5	251	385	0.39410180603627093	0.39408372664558894
ENSG00000197416.4	23	189	0.10367940531999019	0.10815908033285727
ENSG00000270335.1	78	16	0.8175372863114923	0.8314566533540598
ENSG00000255039.1	76	89	0.48577735233056696	0.4607032616632257
ENSG00000253309.2	24	89	0.20799649990960323	0.21135786962049036
ENSG00000122952.12	20	36	0.3755720333491544	0.36077007013503926
ENSG00000227013.3	262	49	0.8329425701386771	0.8430570951993204
ENSG00000265644.1	99	8	0.9199678360931389	0.9216140077236497
ENSG00000235272.1	130	119	0.5133329378086326	0.5205142365188072
ENSG00000088451.6	229	90	0.6965175231725862	0.7166759330799359
ENSG00000268983.1	13	121	0.10028622305159532	0.09872860214016048
ENSG00000198478.6	161	35	0.803228210434155	0.8202322400694325
ENSG00000267238.1	196	240	0.452681529070937	0.449614878654148
ENSG00000251609.2	368	295	0.5622139366731835	0.5550021958679473
ENSG00000250206.1	253	45	0.8505445093578999	0.8494440874749092
ENSG00000260575.1	314	33	0.8903684380971361	0.9059296344087123
ENSG00000254725.1	84	61	0.5708315387395397	0.5796473420561875
ENSG00000200903.1	2241	559	0.8049709818274355	0.8003335538887602
ENSG00000178125.10	65	22	0.7360964047758507	0.7439795479183413
ENSG00000254315.1	16	33	0.337374591394186	0.33399607832636313
ENSG00000211923.1	10	18	0.3297277102657624	0.3501035884550263
ENSG00000252441.1	1	113	0.004587578073727117	0.007080492678356047
ENSG00000264052.1	3	137	0.03877994531681285	0.02478453745513743
ENSG00000242341.2	476	205	0.6869596532733707	0.698322834849353
ENSG00000261289.2	175	568	0.24361242792066437	0.23548805127797226
ENSG00000197421.5	69	39	0.63489143415217	0.6377252957594254
ENSG00000204379.6	137	281	0.31939615272725164	0.3272273765160792
ENSG00000149716.8	39	7	0.8434699070005758	0.850445187768026
ENSG00000139318.7	230	143	0.6087955015455278	0.6174262890801062
ENSG00000224592.1	72	96	0.418302026911007	0.42859798203813704
ENSG00000231505.1	201	416	0.31907930457298184	0.32558610573867686
ENSG00000197934.4	37	68	0.3263010056728267	0.35028331455911194
ENSG00000239171.1	164	34	0.8199962145497575	0.8297008826229073
ENSG00000228125.2	225	22	0.9312524010895853	0.911668411692691
ENSG00000232070.4	126	50	0.7239788690739368	0.7133189766473249
ENSG00000203392.2	34	114	0.230345403929078	0.2278309959296133
ENSG00000232167.1	1	12	0.0731778104212944	0.08536260090357754
ENSG00000248469.1	94	127	0.42518403457594334	0.42588428682954627
ENSG00000223979.2	52	2	0.9869355048583214	0.9670956148375618
ENSG00000202322.1	39	85	0.334847948260491	0.31832713171032095
ENSG00000242628.1	37	92	0.28796526427819785	0.28381195649689067
ENSG00000168061.9	9	1066	0.0004722094774848584	0.008777214752370985
ENSG00000137819.9	155	7	0.9676814200906965	0.9541156724499857
ENSG00000243445.1	355	71	0.830957199560512	0.8333239521177771
ENSG00000268458.1	8	31	0.19988320386613945	0.19436520105640356
ENSG00000250332.1	134	12	0.9207827569637396	0.9198557701077049
ENSG00000236281.1	15	1	0.9705248206728322	0.9486108633783427
ENSG00000249435.1	198	18	0.9230512217708748	0.9146304400785633
ENSG00000266777.1	51	147	0.27952615966069966	0.2596022172017476
ENSG00000076108.7	40	130	0.24470422553070095	0.23426875109716633
ENSG00000184702.13	76	111	0.41500165617636736	0.4069238080953533
ENSG00000266849.1	27	11	0.7109439856805138	0.7036273499971067
ENSG00000250131.1	87	366	0.19651101247707176	0.19168826763778063
ENSG00000138061.7	482	316	0.5946569743746905	0.6043415211110186
ENSG00000249286.1	335	403	0.45651678466018714	0.45421514416642034
ENSG00000268538.1	230	229	0.5027400551338315	0.5004505728440874
ENSG00000152430.13	21	186	0.09627607212114625	0.10304633744704754
ENSG00000249693.2	395	73	0.8500961137575745	0.843654533626463
ENSG00000149532.11	72	15	0.8404010032926353	0.8249061428368264
ENSG00000108961.9	149	60	0.7080893666853614	0.710636498809308
ENSG00000240936.2	26	5	0.8302413258306723	0.8353771718172842
ENSG00000255538.1	357	27	0.9328562831904951	0.9307000616358777
ENSG00000236474.1	30	8	0.7705476715506876	0.7775790391376074
ENSG00000224309.3	66	94	0.40544952552763563	0.4121804672879984
ENSG00000169164.7	261	1522	0.1500684852224687	0.14639067621864452
ENSG00000104904.8	9	65	0.12224612614540023	0.12765110461305895
ENSG00000136631.8	93	20	0.8081096762809878	0.8221384876508979
ENSG00000207052.1	18	44	0.28749552419525853	0.2923649965005186
ENSG00000241644.2	3	19	0.14069429988339627	0.14682290917982763
ENSG00000172209.4	71	131	0.34069879497781697	0.3498690633053293
ENSG00000257947.1	271	95	0.750358016151771	0.7393842026003955
ENSG00000259753.1	69	211	0.24820266930301577	0.2469406127231052
ENSG00000128438.6	250	513	0.32730116850117114	0.32731960831379925
ENSG00000201892.1	1	7	0.058847525289497715	0.06739108265666914
ENSG00000266645.1	38	84	0.30451006737536157	0.3078123872569286
ENSG00000236382.1	13	14	0.46632570197675594	0.46414301825651083
ENSG00000211460.7	46	90	0.3206831115872292	0.3349511165204787
ENSG00000232502.1	433	120	0.7779270122186351	0.7822386030961396
ENSG00000266964.1	290	293	0.48108053593374345	0.49737308583638384
ENSG00000162779.16	392	96	0.8051379053412085	0.8037499861285607
ENSG00000164692.13	106	13	0.8920634998116675	0.889737117070406
ENSG00000267981.1	795	191	0.8171591503227197	0.8061955979465664
ENSG00000176095.7	120	14	0.8787425413664409	0.8924455740597955
ENSG00000207196.1	640	572	0.5373791696446468	0.5280474020988744
ENSG00000145337.4	51	19	0.743032805274305	0.7263021933432324
ENSG00000198874.8	29	186	0.13445080382744298	0.13411277329959148
ENSG00000228024.1	45	141	0.2337594479055704	0.24424131130723806
ENSG00000159069.9	31	7	0.7965639050239943	0.8066236974066279
ENSG00000188408.4	3	225	0.03351963231866472	0.011157026040161753
ENSG00000101199.8	26	0	0.9734352708811201	0.9826364949794687
ENSG00000226016.1	297	13	0.9395408144756461	0.9572548830324668
ENSG00000261146.1	49	41	0.5266465909561177	0.5428701496984372
ENSG00000161513.7	40	887	0.05106699147496773	0.04314057145315873
ENSG00000136146.10	103	41	0.7054015858153613	0.7157676544429498
ENSG00000252184.1	14	230	0.04304485989795308	0.05595680022954566
ENSG00000169062.10	21	4	0.8459041341264	0.8266847426400216
ENSG00000231105.1	280	96	0.7480723907167723	0.7437696075039731
ENSG00000256399.1	49	216	0.17004497335936097	0.1846418862320719
ENSG00000100815.8	248	126	0.6571680355221485	0.6632191701262509
ENSG00000234228.1	12	41	0.22532132042953668	0.22165575834658516
ENSG00000272541.1	19	55	0.2487209944087015	0.2517654875719793
ENSG00000268742.1	162	30	0.8459208417202837	0.8429912435742603
ENSG00000264445.1	100	1	0.9997122784508906	0.9926891735010321
ENSG00000226770.1	25	28	0.477525169083191	0.46482595772724
ENSG00000143436.6	438	246	0.6281307213598042	0.6398773927025267
ENSG00000233057.1	60	37	0.5982644238520775	0.6134847856978536
ENSG00000160606.6	95	96	0.4853918316920885	0.49553443663182223
ENSG00000162694.9	15	26	0.368580473275887	0.36247088451764975
ENSG00000234504.2	130	42	0.7825037543502399	0.7562184292248134
ENSG00000200360.1	15	9	0.6337477254039869	0.6364994729047366
ENSG00000270512.1	1	1	0.6219762511833881	0.6350478894038246
ENSG00000133612.14	28	21	0.5921853469373857	0.5776693461015787
ENSG00000081154.7	53	56	0.49198441049159036	0.48659744510779496
ENSG00000248850.1	95	58	0.6091312242938011	0.6185418232015748
ENSG00000264274.1	404	28	0.928266478197142	0.9340296686620267
ENSG00000253638.1	12	24	0.32738232944797035	0.33614683822425245
ENSG00000267942.1	31	21	0.5792673712397423	0.58811929661903
ENSG00000229102.1	2	46	0.04565340227136555	0.04935731139692694
ENSG00000206532.2	479	57	0.8914391936891038	0.893633801609737
ENSG00000272518.1	9	30	0.22384258938629256	0.22701954623431994
ENSG00000201785.1	73	282	0.21393079310192403	0.20536226818174713
ENSG00000251698.1	94	187	0.3383638321211491	0.3335075850390886
ENSG00000177301.9	151	15	0.8767646219058643	0.9066639496066703
ENSG00000186468.8	5	69	0.06572936517821493	0.07353434196189605
ENSG00000203644.2	89	31	0.7619007074251861	0.7422444673468807
ENSG00000234996.3	41	253	0.12988344854547101	0.13822788079757867
ENSG00000238843.1	80	314	0.19448447814494152	0.20316554648222718
ENSG00000260391.2	5	16	0.23364548669284185	0.22520536330948304
ENSG00000214626.2	6	94	0.051551542351562674	0.06280246723648569
ENSG00000253091.1	37	723	0.038775669388866486	0.048986643259653614
ENSG00000104859.10	18	127	0.11364865639680594	0.12644313589282413
ENSG00000263453.1	19	125	0.13714479828518258	0.13455785716197408
ENSG00000254445.1	30	465	0.07178076123306143	0.06035965043449845
ENSG00000180714.2	423	29	0.933298995488898	0.9363219412492919
ENSG00000255807.1	91	78	0.5425267955640428	0.5413236409394236
ENSG00000237557.1	30	327	0.09203346979275039	0.08460324600291094
ENSG00000213839.4	118	162	0.42932550751058784	0.41968405338623876
ENSG00000153266.8	176	20	0.8918821496199361	0.8974118819067366
ENSG00000163995.14	100	121	0.46141782078873733	0.45366714837065675
ENSG00000238046.1	187	64	0.7473096144467503	0.7459470900795565
ENSG00000081189.9	126	253	0.33793945087855953	0.33162655548817205
ENSG00000236316.2	147	41	0.7695071857823862	0.7814071038009924
ENSG00000225135.1	63	328	0.1512652077467927	0.16110727424687118
ENSG00000134259.3	331	317	0.5150202288568245	0.5112331033796773
ENSG00000266197.1	30	239	0.1096778694176791	0.11329824507587558
ENSG00000108651.5	163	49	0.7706942105507221	0.7680401630140956
ENSG00000206592.1	28	34	0.46582284562016624	0.4487205293606045
ENSG00000242119.1	81	71	0.5263837893271138	0.531227661925713
ENSG00000118503.10	24	22	0.5157153079790384	0.5181311104723053
ENSG00000237385.1	151	217	0.4134487821340652	0.4107012089451008
ENSG00000253776.1	37	10	0.7954976218658403	0.7898448025540277
ENSG00000107758.11	168	29	0.8563587182220997	0.8520803375618149
ENSG00000259086.2	48	12	0.8015239528448891	0.7941142412517771
ENSG00000261426.1	119	57	0.6829534830747183	0.673481934346088
ENSG00000130204.8	17	8	0.7084540838187958	0.6914562012694679
ENSG00000215734.3	81	36	0.6804273450507491	0.6888223194460096
ENSG00000185177.8	9	90	0.09247965444133735	0.09507358963866684
ENSG00000227759.2	367	245	0.5854950526407402	0.5990004090671333
ENSG00000130699.12	8	402	0.009421437907114583	0.018729371147417725
ENSG00000100427.11	38	12	0.7590788062948753	0.7686006614089352
ENSG00000223149.1	102	52	0.6531596473047669	0.6606557208239222
ENSG00000083223.13	39	256	0.1477870600455322	0.1308336786651327
ENSG00000229842.2	108	1649	0.07471856215137974	0.061211321039761006
ENSG00000174231.12	15	422	0.041517420751644885	0.03514503318118565
ENSG00000166396.8	35	151	0.1859868811451504	0.18723047123067224
ENSG00000233676.2	84	216	0.26988890386015635	0.28023765728160854
ENSG00000150316.7	104	11	0.8990448914760361	0.9005909057404701
ENSG00000271544.1	3	41	0.06287365626032902	0.07464703027440758
ENSG00000256774.1	4	23	0.13078908767481937	0.15740673387332582
ENSG00000264958.2	57	34	0.6093639191834429	0.6277117360465317
ENSG00000147162.9	16	131	0.10118342863408136	0.10546025135071882
ENSG00000233827.1	51	86	0.38435122985954406	0.3734479486329222
ENSG00000196240.2	114	19	0.8366309519914241	0.8564841888913441
ENSG00000228039.2	3	5	0.4438224126931129	0.42800154902792475
ENSG00000187240.9	226	241	0.4672614297054133	0.4832508505983794
ENSG00000125503.8	2	156	0.02153649508357222	0.01402197967727541
ENSG00000226724.1	143	34	0.8090084987259216	0.805282286279266
ENSG00000258821.1	66	35	0.6579193022036447	0.6560134936369156
ENSG00000222346.1	313	147	0.6888750179006884	0.6797570540700352
ENSG00000271701.1	194	18	0.8994443806199776	0.9160647672241267
ENSG00000233874.2	449	334	0.5447746891615283	0.5733161109397553
ENSG00000200162.1	236	14	0.9500776445560564	0.943790621822877
ENSG00000151552.7	323	56	0.8463536960730245	0.8523677500706437
ENSG00000243317.3	173	78	0.6951965615549291	0.6895508697624505
ENSG00000225396.1	186	62	0.7408427924874118	0.7481040648865733
ENSG00000218476.2	1740	526	0.7718123014856383	0.7679757988397151
ENSG00000187238.5	7	13	0.3222241898007756	0.33328672228891143
ENSG00000146151.8	49	6	0.8708375973525339	0.8871200680821768
ENSG00000212051.1	4	332	0.009674666748627714	0.011737080617957772
ENSG00000129824.11	96	90	0.5260486420984534	0.5146040844324589
ENSG00000239030.1	56	11	0.8222787352168565	0.8392463507357778
ENSG00000233929.1	214	8	0.9583279488054437	0.9635762008112904
ENSG00000146399.1	202	22	0.8997942250335349	0.9026184556601728
ENSG00000263841.1	57	57	0.5095096633009416	0.5031248708137964
ENSG00000168930.9	27	63	0.29189697600413106	0.29602374302785783
ENSG00000166676.10	64	2	0.9563607951555603	0.9711892970906589
ENSG00000110801.9	6	162	0.04305241048915446	0.03489631313385705
ENSG00000264735.1	11	38	0.22217584850812053	0.21460721143160402
ENSG00000264514.1	41	58	0.39516308922607374	0.4149290866974282
ENSG00000273476.1	71	13	0.8421760720914037	0.8399470360916048
